audio_array|sr|text|duration|count_words|median_pitch|db_voice_volume|db_noise_level
"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -3.05175781e-05
 -6.10351562e-05 -6.10351562e-05]"|16000|ты можешь включить на смотрешке передачу фэшен тв четыре к|3.93|10|208.1815281809449|-12.250801|-51.582531189656706
"[ 0.          0.          0.         ...  0.00042725 -0.00088501
 -0.00161743]"|16000|салют запусти матч тв|3.455625|4|195.46449113382275|-16.76593|-47.644647050945395
"[ 0.          0.          0.         ... -0.00137329 -0.00094604
 -0.00106812]"|16000|валентину леонидовну|2.111625|2|208.08967057644662|-11.469584|-53.43725120880538
"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ... -1.09863281e-03
 -8.54492188e-04 -8.23974609e-04]"|16000|включи мне на смотрешке канал тв центр|2.615|7|183.6943439501749|-16.344406|-55.17201874321886
"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ...  3.05175781e-05
  3.05175781e-05  6.10351562e-05]"|16000|в мире животных на смотрешке|2.245|5|213.42932858466236|-15.924726|-56.91199501557369
[0.         0.         0.         ... 0.00390625 0.00402832 0.00402832]|16000|эйч ди окко|2.97175|3|185.02307168247162|-24.456062|-37.46043013790481
[0.         0.         0.         ... 0.00079346 0.00073242 0.00073242]|16000|чернобыль катастрофа видео онлайн|6.26|4|185.64005607611756|-17.295012|-42.0099953024545
"[ 0.00021362  0.00021362  0.00015259 ...  0.00473022  0.00128174
 -0.0012207 ]"|16000|у тебя в загашнике есть видеофильм где снималась эмма томпсон с названием человек паук вдали от дома|7.37|17|210.99701274742114|-13.384345|-61.960107966287474
"[ 0.          0.          0.         ... -0.00360107 -0.00384521
 -0.00448608]"|16000|закажи пельмени мираторг|3.1575|3|173.16766147019325|-11.025924|-56.82302195141038
[0.         0.         0.         ... 0.00057983 0.0005188  0.00024414]|16000|найти канал наша тема на телевизоре|3.775625|6|189.4820078778844|-17.190996|-49.03151877796475
"[-3.05175781e-05 -6.10351562e-05 -6.10351562e-05 ...  8.54492188e-04
  1.31225586e-03  1.19018555e-03]"|16000|да не|1.6018125|2|187.03575869792144|-14.574988|-49.5426484099328
"[ 0.00000000e+00  3.05175781e-05  0.00000000e+00 ... -2.74658203e-04
 -2.13623047e-04 -1.83105469e-04]"|16000|у тебя есть богатые тоже плачут|3.2|6|215.47408744140478|-15.651816|-35.80102468684583
[0.         0.         0.         ... 0.00033569 0.00024414 0.00036621]|16000|фильм с ким бейсингер|2.2751875|4|202.77255170901094|-24.854828|-33.160062068048134
"[-6.10351562e-05 -9.15527344e-05 -1.22070312e-04 ...  5.37109375e-03
  6.04248047e-03  3.20434570e-03]"|16000|искать сериал фриказоид сезон три серия один|4.5|7|216.89926395200837|-13.595856|-30.263258873776138
"[-3.05175781e-05  0.00000000e+00  3.05175781e-05 ... -2.50244141e-03
 -2.53295898e-03 -1.80053711e-03]"|16000|сашу попова|1.7875625|2|209.87240774373464|-21.928394|-50.09744638417612
"[-0.00265503 -0.00238037 -0.00234985 ... -0.0022583  -0.00366211
 -0.00146484]"|16000|последний выпуск мэтро|2.442|3|193.1315729656046|-18.517925|-52.21120889641417
[0.         0.         0.         ... 0.00082397 0.00048828 0.00109863]|16000|у тебя есть час пик|1.66|5|194.21879115782951|-20.961773|-41.87319526532723
"[-3.05175781e-05  3.05175781e-05  0.00000000e+00 ...  7.01904297e-04
  7.93457031e-04  8.54492188e-04]"|16000|трансляция матча вест хэм эвертон|6.292|5|186.62106871839822|-23.482803|-54.07232278310382
[0.00976562 0.00875854 0.00878906 ... 0.00012207 0.00024414 0.00036621]|16000|интересные видеообзоры|3.344|2|210.57585728732886|-15.372055|-53.894610539169705
"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
  0.00000000e+00 -3.05175781e-05]"|16000|покажи мне на смотрешке рубль ти ви|2.24|7|196.02522099939245|-11.806082|-60.45375794463598
"[-9.15527344e-05  3.05175781e-05  6.10351562e-05 ... -2.56347656e-03
 -2.74658203e-03 -1.98364258e-03]"|16000|ты мне найдешь драму|3.982|4|188.8751846475953|-20.407017|-49.06156658467348
"[-0.00015259 -0.00036621 -0.00048828 ... -0.00030518 -0.00100708
 -0.00079346]"|16000|у тебя в запасе есть за закатом рассвет|3.2|8|210.6954171378274|-9.843112|-45.0368214904959
"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ... -6.10351562e-05
 -6.10351562e-05 -3.05175781e-05]"|16000|найти калейдосоп на смотрешке|2.315|4|187.51192392994173|-17.189674|-52.14650792461769
"[ 0.          0.          0.         ... -0.01971436 -0.01876831
 -0.01724243]"|16000|в пятнадцать ноль ноль выключи приставка из умной розетки|5.333|9|177.3967536599904|-14.823384|-50.98715776245763
"[ 3.05175781e-05  6.10351562e-05  3.05175781e-05 ... -1.00708008e-03
 -1.95312500e-03 -2.47192383e-03]"|16000|семь девятьсот восемь восемьсот тринадцать тридцать ноль тридцать четыре|6.338625|9|198.59846603509152|-12.408932|-43.6078256286849
"[ 0.          0.          0.         ... -0.00247192 -0.00234985
 -0.00189209]"|16000|забронировать время в ближайшем спа салоне|7.22|6|194.91349790578641|-15.149733|-49.26291738442721
"[ 0.          0.          0.         ... -0.01593018 -0.01553345
 -0.01489258]"|16000|я ее любил я его любила включай|3.5058125|7|195.21076825054087|-13.458827|-46.84866557238852
"[9.15527344e-05 1.52587891e-04 2.13623047e-04 ... 3.96728516e-04
 9.46044922e-04 8.54492188e-04]"|16000|на карте евроклассик|1.74|3|196.29260829976172|-13.576788|-40.229954793149275
"[ 3.05175781e-05  3.05175781e-05 -3.05175781e-05 ... -3.69262695e-03
 -3.96728516e-03 -2.65502930e-03]"|16000|у тебя будет всемирное природное наследие панама|4.22|7|190.85077282063253|-15.944149|-39.68015873304138
"[ 0.00000000e+00  0.00000000e+00 -3.05175781e-05 ...  3.44848633e-03
  3.66210938e-03  3.47900391e-03]"|16000|дай нам посмотреть запись матча вест хэм с тоттенхэмом|5.08|9|211.73059834831668|-20.13883|-38.56862855679374
"[ 0.          0.          0.         ... -0.00100708 -0.00109863
 -0.00076294]"|16000|как подстричь ногти у кошки|2.48|5|193.23018499075545|-9.750017|-41.34423465610661
"[ 0.00375366  0.0038147   0.00311279 ... -0.02685547 -0.0177002
 -0.01043701]"|16000|кинчик|2.1|1|200.18585450826143|-13.470201|-37.39617587818267
"[ 0.          0.          0.         ... -0.00033569 -0.00045776
 -0.00045776]"|16000|надежда таймуразовна|2.97175|2|217.09859876852823|-19.539232|-34.87970763034799
"[ 9.15527344e-05  6.10351562e-05 -9.15527344e-05 ... -9.88769531e-03
 -9.52148438e-03 -8.48388672e-03]"|16000|ты можешь включить нормальный фильм в стиле драмы|3.9934375|8|181.90611366160658|-15.183118|-45.83380082163311
"[-0.00027466 -0.00027466 -0.00036621 ...  0.00061035 -0.00057983
 -0.00411987]"|16000|прямой эфир матча сити против манчестер сити|4.884|7|186.30765889030002|-16.844522|-54.073734710403194
"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 9.15527344e-05
 1.52587891e-04 1.83105469e-04]"|16000|стоимость обмена реала в бат|3.08|5|187.9118291985297|-21.52918|-43.78254791890707
"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.13623047e-04
  6.10351562e-05 -3.05175781e-05]"|16000|включи мне на тв мир премиум ранее мир эйч ди|4.92|10|193.97243455625494|-12.929654|-44.88003694339445
[0.         0.         0.         ... 0.00918579 0.0090332  0.00845337]|16000|сбер сколько в ста рублях долларов|3.4361875|6|194.61357454721855|-14.799803|-56.866475706764945
[0.         0.         0.         ... 0.00402832 0.0045166  0.00445557]|16000|дневник памяти|2.2519375|2|132.81054542565553|-12.787508|-52.26470121345151
"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
 -3.05175781e-05 -6.10351562e-05]"|16000|загрузи на смотрешке канал ржд тв|2.605|6|202.3146338780332|-12.914594|-55.719845903212644
"[ 0.          0.          0.         ... -0.00024414  0.00012207
 -0.00018311]"|16000|друг пополнить номер телефона|3.74|4|195.7540170368283|-19.105373|-33.18292121540989
"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.22070312e-04
 -3.05175781e-05 -3.05175781e-05]"|16000|запусти миссия серенити фо кей|3.34|5|222.80245940554587|-17.558107|-33.560263962363905
[0.         0.         0.         ... 0.00067139 0.00042725 0.00054932]|16000|сбер сделай перевод моему папе тысячу рублей|3.459375|7|188.69095066521191|-13.476843|-49.503138706211566
[0.         0.         0.         ... 0.01257324 0.0135498  0.01419067]|16000|покажи зажги этот мир|3.2271875|4|212.34552161215635|-13.83629|-54.252265806883806
"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ...  3.05175781e-05
  3.05175781e-05  0.00000000e+00]"|16000|найди на смотрешке канал рбк тв|2.031|6|203.45416020674347|-10.40142|-53.136802864350784
"[ 0.00000000e+00  0.00000000e+00  3.05175781e-05 ... -2.74658203e-04
 -6.10351562e-05  2.13623047e-04]"|16000|шестьсот девяносто один семьсот двадцать девять сорок шесть двадцать девять|5.26|10|204.31277228326064|-14.902451|-34.050374402236706
"[ 0.00000000e+00 -3.05175781e-05  3.05175781e-05 ...  1.22070312e-04
  1.22070312e-04  2.74658203e-04]"|16000|станислава|1.81075|1|188.6434744113252|-16.628029|-35.70473289872847
[0.         0.         0.         ... 0.00091553 0.00067139 0.00067139]|16000|матчи норвич сити|2.88|3|196.2918693712174|-22.628345|-36.08527262968616
"[ 0.          0.          0.         ... -0.00317383 -0.0032959
 -0.00366211]"|16000|найти популярный фильм в жанре триллер|3.854125|6|188.2117046455694|-13.8118925|-54.66243284415408
"[ 0.          0.          0.         ... -0.00177002 -0.00180054
 -0.00152588]"|16000|включи олл дэй коди симпсон|5.22|5|196.6488850929768|-21.181812|-43.83811846552057
"[ 3.66210938e-04  3.35693359e-04  3.35693359e-04 ... -9.15527344e-05
 -1.22070312e-04 -1.22070312e-04]"|16000|закажи воду бон акву литр|5.12|5|175.3452365449435|-24.571598|-48.15484989998793
"[-0.04196167 -0.03375244  0.00735474 ... -0.04821777 -0.05996704
 -0.05883789]"|16000|хочу увидеть пациентов|3.146|3|165.53951787237008|-22.413229|-53.603714351977196
"[-0.00088501 -0.0010376  -0.00100708 ...  0.01184082 -0.01095581
 -0.00601196]"|16000|ютьюб айфристайл передача|3.278|3|211.70199167400818|-15.0232115|-50.92722010954191
"[-1.52587891e-04 -1.52587891e-04 -1.83105469e-04 ...  0.00000000e+00
  1.22070312e-04  6.10351562e-05]"|16000|шестой сезон мультик каратель серия девятнадцать|5.952|6|187.7775778272658|-18.007414|-32.741477613987385
"[ 0.00128174  0.00210571  0.00238037 ... -0.00137329 -0.00415039
 -0.00268555]"|16000|закачай фильмы где играл марк руффало|3.41|6|191.24913390559993|-14.329341|-56.48762889356374
"[0.00000000e+00 3.05175781e-05 3.05175781e-05 ... 4.15039062e-03
 3.81469727e-03 3.32641602e-03]"|16000|закажи мне пожалуйста полтора литра минералки без газа аква минерале|9.0321875|10|193.45552706650506|-10.88049|-44.114731153214485
[0.         0.         0.         ... 0.00042725 0.00054932 0.00036621]|16000|тринадцатый эпизод сезон четыре ходячие мертвецы|4.28|6|192.5936991005713|-19.040627|-40.36226745751449
"[ 0.00308228  0.00344849  0.00338745 ...  0.02416992  0.00756836
 -0.01382446]"|16000|включи восьмой эпизод сезона один изгоняющий дьявола|4.114|7|186.52494641313535|-8.900258|-67.46764301911462
"[-0.00112915 -0.00082397 -0.00088501 ... -0.00137329 -0.00128174
 -0.0012207 ]"|16000|оно с актрисой кирстен данст есть ли у тебя|4.356|9|191.2721632092163|-16.97367|-55.10885121481369
"[ 9.15527344e-05  1.22070312e-04  0.00000000e+00 ... -4.57763672e-04
 -5.49316406e-04 -4.57763672e-04]"|16000|посмотреть хочу фильм страшные сказки|3.65|5|186.91930941315476|-11.051827|-53.83147075526783
[0.         0.         0.         ... 0.00057983 0.00048828 0.00027466]|16000|встреча между командами вулверхэмптон тоттенхэм|5.76|5|202.3859065534499|-22.630434|-41.3861868346947
"[ 0.          0.          0.         ... -0.00033569 -0.00054932
 -0.0005188 ]"|16000|игорь андреевич гончаров|5.26|3|200.29061131437751|-21.340994|-36.05225370399503
"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]"|16000|амедиа премиум на смотрешке|1.945|4|194.67421859487055|-12.939237|-63.62527738144219
